producto_url,nombre,precio_lista_habitual,precio_oferta_final,precio_sin_impuestos,memoria_ram,camara_frontal,fecha_scrapeo,Tipo de pantalla,Tamaño de la pantalla,Resistente al agua,Velocidad de la CPU,Tipo de procesador,Batería,Cámara trasera,Dual SIM,Memoria externa incluida,Carga rápida,Lector de huella,Conexión Bluetooth,NFC,GPS integrado,Información adicional,Tecnología AI
https://www.cetrogar.com.ar/celular-realme-n50-3-64gb-sky-blue.html,"Celular Realme N50 6.7"" 3GB 64GB sky blue",$97.999,$149.999,$123.966,6GB,5 MP,2025-06-25,HD,"6.7""",Sí,2x1.8 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55,Octa Core,5000 mAh,13,Sí,No,No,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-realme-note-50-6-74-3-64gb-midnight-black.html,"Celular Realme Note 50 6.74"" 3GB 64GB midnight black",$96.299,$149.999,$123.966,3GB,5MP,2025-06-25,LCD,6.74”,Sí,,Octa Core,5000Mhz,13MP,Sí,No,No,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-motorola-g04s-6-55-4-64gb-azul.html,"Celular Motorola G04s 6.55"" 4GB 64GB azul",$279.999,$179.999,$148.759,4GB,5 MP (77°) F2.2,2025-06-25,IPS,"6.55""",No,1.6 GHz,Octa Core,5000mAH,50 MP (74.26°) F1.8,No,No,Sí,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-motorola-g04s-6-55-4-64gb-verde.html,"Celular Motorola G04s 6.55"" 4GB 64GB verde",$279.999,$179.999,$148.759,4GB,5 MP (77°) F2.2,2025-06-25,IPS,"6.55""",No,1.6 GHz,Octa Core,5000mAH,50 MP (74.26°) F1.8,No,No,Sí,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-motorola-g04s-6-55-4-64gb-negro.html,"Celular Motorola G04s 6.55"" 4GB 64GB negro",$279.999,$179.999,$148.759,4GB,5 MP (77°) F2.2,2025-06-25,IPS,"6.55""",No,1.6 GHz,Octa Core,5000mAH,50 MP (74.26°) F1.8,No,No,Sí,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-xiaomi-a3-6-7-3-64gb-azul.html,"Celular Xiaomi A3 6.7"" 3GB 64GB azul",$199.999,$189.999,$157.023,3GB,5MP,2025-06-25,IPS,"6.7""",No,4x2.2 GHz,Octa Core,500mAh,8MP,Sí,No,No,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-xiaomi-a3-6-7-3-64gb-verde.html,"Celular Xiaomi A3 6.7"" 3GB 64GB verde",$199.999,$189.999,$157.023,3GB,5MP,2025-06-25,IPS,"6.7""",No,4x2.2 GHz,Octa Core,500mAh,8MP,Sí,No,No,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-xiaomi-a3-6-7-3-64gb-negro.html,"Celular Xiaomi A3 6.7"" 3GB 64GB negro",$199.999,$189.999,$157.023,3GB,5MP,2025-06-25,IPS,"6.7""",No,4x2.2 GHz,Octa Core,500mAh,8MP,Sí,No,No,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-a06-6-7-4-64gb-light-blue.html,"Celular Samsung Galaxy A06 6.7"" 4GB 64GB Light blue",$224.999,$199.999,$165.288,4GB,8.0 MP,2025-06-25,PLS LCD,"6.7""",No,"2GHz,1.8GHz",Octa Core,5.000 mAh,50.0 MP + 2.0 MP,No,No,Sí,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-a06-6-7-4-64gb-black.html,"Celular Samsung Galaxy A06 6.7"" 4GB 64GB Black",$224.999,$199.999,$165.288,4GB,8.0 MP,2025-06-25,PLS LCD,"6.7""",No,"2GHz,1.8GHz",Octa Core,5.000 mAh,50.0 MP + 2.0 MP,No,No,Sí,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-zte-blade-a75-6-6-5g-4-gb-4-gb-fusion-ram.html,"Celular ZTE BLADE A75 6.6"" 5G 4GB 4GB FUSION RAM",$319.999,$199.999,$165.288,4GB,5MP,2025-06-25,IPS,"6.6""",No,(2.2 GHz x 4) + (2.0 GHz x 4),Octa Core,5000 mAh,50 MP + 2 MP,No,No,No,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-a06-6-7-4-128gb-light-blue.html,"Celular Samsung Galaxy A06 6.7"" 4GB 128GB Light blue",$274.999,$204.999,$169.420,4GB,8.0 MP,2025-06-25,PLS LCD,"6.7""",No,"2GHz,1.8GHz",Octa Core,5.000 mAh,50.0 MP + 2.0 MP,No,No,Sí,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-tecno-mobile-kl5-spark-30c-4gb-256gb-magic-skin-green.html,Celular Tecno Mobile KL5 Spark 30C 4GB 256GB Magic Skin Green,$399.999,$209.999,$173.552,4GB,8MP,2025-06-25,LCD,"6.67""",No,820Ghz,,5000mAh,50M+AI,Sí,No,Sí,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-tecno-mobile-kl5-spark-30c-4gb-256gb-orbit-black.html,Celular Tecno Mobile KL5 Spark 30C 4GB 256GB Orbit Black,$399.999,$209.999,$173.552,4GB,8MP,2025-06-25,LCD,"6.67""",No,820Ghz,,5000mAh,50M+AI,Sí,No,Sí,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-music-nubia-pop-art-6-6-4-128gb.html,"Celular Music Nubia Pop Art 6.6"" 4/128GB",$244.999,$214.999,$177.685,4GB,13MP,2025-06-25,AMOLED,"6.6""",No,1.6 GHz,Quad Core,5000 mAh,50M AF+AI CAMERA,No,No,Sí,No,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-note-60-blue-4-128gb-voyage-blue.html,"Celular Realme Note 60 6.7"" 4GB 128GB Voyage blue",$4.119,$219.999,$181.817,4GB,5MP,2025-06-25,HD,"6.7""",Sí,1.8 GHz,Octa Core,5000Mhz,32MP,Sí,No,No,Sí,Sí,No,Sí,"Funda, cargador y cable USB",
https://www.cetrogar.com.ar/celular-realme-note-60-black-4-128gb-marble-black.html,"Celular Realme Note 60 6.7"" 4GB 128GB marble black",$26.999,$219.999,$181.817,4GB,5MP,2025-06-25,HD,"6.7""",Sí,1.8 GHz,Octa Core,5000Mhz,32MP,Sí,No,No,Sí,Sí,No,Sí,"Funda, cargador y cable USB",
https://www.cetrogar.com.ar/celular-zte-blade-v50-6-6-4g-256gb-design-beach-green.html,"Celular ZTE BLADE V50 6.6"" 6GB 256GB Design Beach green",$339.999,$219.999,$181.817,6GB,8MP,2025-06-25,FHD,"6.6""",No,1.6 GHz,Octa Core,5000 mAh,50 MP + 2 MP + 2 MP,No,No,Sí,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-zte-blade-v50-design-6-6-6gb-10gb-fusion-ram.html,"Celular ZTE Blade V50 Design 6.6"" 6GB 10GB fusión",$339.999,$219.999,$181.817,6GB,5MP,2025-06-25,Full HD,"6.6""",No,1.6GHz,Octa Core,5000 mAh,50 MP + 2 MP + 2 MP,No,No,Sí,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/noblex-n62-64gb-negro-4gb-ram.html,Noblex N62 64GB Negro 4GB RAM,$389.999,$246.308,$203.560,4GB,8MP,2025-06-25,HD,"6.55""",,,,5000,Sobre 40MP,Sí,,,Sí,Sí,,,,
https://www.cetrogar.com.ar/celular-motorola-g15-6-7-4-128gb-naranja.html,"Celular Motorola G15 6.7"" 4GB 128GB naranja",$6.859,$249.999,$206.610,4GB,8 MP (80°) F2.05,2025-06-25,LTPS,"6.7""",No,2.0 GHz,Octa Core,5200mAH,"""Principal: 50 MP (74.26°) F1.8 Gran angular: 5MP (120°) F2.2""",No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-motorola-g15-6-7-4-128gb-verde.html,"Celular Motorola G15 6.7"" 4GB 128GB verde",$17.999,$249.999,$206.610,4GB,8 MP (80°) F2.05,2025-06-25,LTPS,"6.7""",No,2.0 GHz,Octa Core,5200mAH,"""Principal: 50 MP (74.26°) F1.8 Gran angular: 5MP (120°) F2.2""",No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-motorola-g15-6-7-4-128gb-gris.html,"Celular Motorola G15 6.7"" 4GB 128GB Gris",$328.499,$249.999,$206.610,4GB,8 MP (80°) F2.05,2025-06-25,LTPS,"6.7""",No,2.0 GHz,Octa Core,5200mAH,"""Principal: 50 MP (74.26°) F1.8 Gran angular: 5MP (120°) F2.2""",No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-a15-6-5-4-128gb-light-blue.html,"Celular Samsung Galaxy A15 6.5"" 4GB 128GB light blue",$389.999,$271.999,$224.792,4GB,13.0 MP,2025-06-25,Super AMOLED,"6.5""",No,"2.2GHz,2GHz",Octa Core,"5,000mAh",50.0 MP + 5.0 MP + 2.0 MP,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-a06-6-7-4-128gb-light-green.html,"Celular Samsung Galaxy A06 6.7"" 4GB 128GB Light green",$168.099,$274.999,$227.271,4GB,8.0 MP,2025-06-25,PLS LCD,"6.7""",No,"2GHz,1.8GHz",Octa Core,5.000 mAh,50.0 MP + 2.0 MP,No,No,Sí,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-a06-6-7-4-128gb-black.html,"Celular Samsung Galaxy A06 6.7"" 4GB 128GB Black",$96.299,$274.999,$227.271,4GB,8.0 MP,2025-06-25,PLS LCD,"6.7""",No,"2GHz,1.8GHz",Octa Core,5.000 mAh,50.0 MP + 2.0 MP,No,No,Sí,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-nubia-focus-4g-6-6-4gb-256gb-negro.html,"Celular Nubia Focus 4G 6.6"" 4GB 256GB Negro",,$289.999,$239.668,4GB,8M,2025-06-25,AMOLED,"6.6""",No,A75 2.0GHz*2+A55 1.8GHz*6,Octa Core,5000mAh,108M+ 2M,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-tcl-40-nxtpaper-6-78-8-256gb-opalescent-rv.html,"Celular TCL 40 NXTPAPER 8GB 6.78"" 256GB Opalescent RV",$349.999,$289.999,$239.668,8GB,32MP,2025-06-25,Hole,"6.78""",No,90Ghz,Octa Core,5010mAh,50+5+2MP,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-oppo-a40-6-7-4gb-256gb-cafe.html,"Celular OPPO A40 6.7"" 4GB 256GB café",$399.999,$299.999,$247.933,4GB,5 MP,2025-06-25,LCD,"6.7""",No,8 nucleos,Octa Core,5100 mAh,50 MP + flicker,Sí,No,Sí,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-oppo-a40-6-7-4-256gb-lila-cargador-supervooc-45w.html,"Celular OPPO A40 6.7"" 4GB 256GB lila+ Cargador Supervooc 45W",$399.999,$299.999,$247.933,4GB,5 MP,2025-06-25,LCD,"6.7""",No,8 nucleos,Octa Core,5100 mAh,50 MP + flicker,Sí,No,Sí,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-infinix-hot-40i-6-56-4-128gb-green.html,"Celular Infinix Hot 40i 6.56"" 4GB 128GB green",$50.999,$299.999,$247.933,4GB,32MP,2025-06-25,LCD,"6.56""",No,1.6 GHz,Octa Core,5000Mhz,50MP+2MP+IA CAM,Sí,No,Sí,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-infinix-hot-40i-6-56-4-128gb-palm-blue.html,"Celular Infinix Hot 40i 6.56"" 4GB 128GB palm",$168.099,$299.999,$247.933,4GB,32MP,2025-06-25,LCD,"6.56""",No,1.6 GHz,Octa Core,5000Mhz,50MP+2MP+IA CAM,Sí,No,Sí,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-infinix-hot-40i-6-56-4-128gb-horizon-gold.html,"Celular Infinix Hot 40i 6.56"" 4GB 128GB Horizon Gold",$168.099,$299.999,$247.933,4GB,32MP,2025-06-25,LCD,"6.56""",No,2.2GHz,Octa Core,5000Mhz,50MP+2MP+IA CAM,Sí,No,Sí,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-infinix-hot-40i-6-56-4-128gb-starlit-black.html,"Celular Infinix Hot 40i 6.56"" 4GB 128GB Starlit Black",$168.099,$299.999,$247.933,4GB,32MP,2025-06-25,LCD,"6.56""",No,2.2GHz,Octa Core,5000Mhz,50MP+2MP+IA CAM,Sí,No,Sí,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-a16-6-7-4gb-128gb-black.html,"Celular Samsung Galaxy A16 6.7"" 4GB 128GB Black",$389.999,$304.999,$252.065,4GB,13.0 MP,2025-06-25,Super AMOLED,"6.7""",No,"2.2GHz,2GHz",Octa Core,5.000 mAh,50.0 MP + 5.0 MP + 2.0 MP,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-xiaomi-14c-6-8-4gb-128gb-green.html,"Celular Xiaomi Redmi 14C 6.8"" 4GB 128GB Green",$349.999,$329.999,$272.726,4GB,"13 MP, f/2.0",2025-06-25,IPS,"6.8""",No,(2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55,Octa Core,500mAh,"50 MP, f/1.8, 28mm (wide), PDAF",Sí,No,No,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-xiaomi-14c-6-8-4gb-128gb-blue.html,"Celular Xiaomi Redmi 14C 6.8"" 4GB 128GB Blue",$349.999,$329.999,$272.726,4GB,"13 MP, f/2.0",2025-06-25,IPS,"6.8""",No,(2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55,Octa Core,500mAh,"50 MP, f/1.8, 28mm (wide), PDAF",Sí,No,No,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-xiaomi-14c-6-8-4gb-128gb-black.html,"Celular Xiaomi Redmi 14C 6.8"" 4GB 128GB Black",$349.999,$329.999,$272.726,4GB,"13 MP, f/2.0",2025-06-25,IPS,"6.8""",No,(2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55,Octa Core,500mAh,"50 MP, f/1.8, 28mm (wide), PDAF",Sí,No,No,Sí,Sí,No,Sí,,
